,chi_sq_dof,chi_sq_rel_like
d6c569,32.12117293400064,6.319873808274984e-14
04385c,79.12751148923992,2.4328478978635e-34
8a7c72,179.88851965095145,4.2282934654089993e-78
d3c2ae,25.301327294564498,5.788016163586115e-11
9a5d1d,10.701931211390331,0.0001267555235178972
ccf3ad,132.6647236489537,1.365208992130771e-57
b22e2d,4.289994822162009,0.07720323264689173
3d6048,140.6840952653393,4.491902270504068e-61
9f33a6,139.17417401594616,2.0332031110104252e-60
d6c500,29.755775220818318,6.729574121886809e-13
3a78fe,235.68410034298023,2.4800036089826088e-102
3b05a0,125.40440497516268,1.942296274008227e-54
20bd6e,155.25786418005595,2.104373763912031e-67
30b48e,52.80464885450195,6.576411010249941e-23
1a1075,57.217551061644905,7.970578988947046e-25
37b7df,16.05375395255739,6.007583401324308e-07
d9228e,8.680494881988615,0.0009568977572096594
35c651,17.21804399640089,1.875232267135039e-07
1e9dd0,55.54974992951291,4.2248052933901e-24
dd2adf,164.9689780756246,1.275380288911566e-71
24316f,13.454014346913869,8.086347000589936e-06
0a8919,165.3910471430147,8.362525088378606e-72
2aaf1f,192.34819273171354,1.6405816765757154e-83
6659cb,30.930207196276182,2.0794010294758531e-13
3fe737,170.96017546157066,3.189302666276698e-74
d055c8,25.7207340733216,3.805254301584838e-11
81eace,11.117118623017793,8.368609276412434e-05
fdbaa9,18.624196455313893,4.595902573417371e-08
04c98e,155.1174471131286,2.4216157688940227e-67
7e91c0,156.05177296092725,9.513332498877032e-68
58fc2a,155.74540623163747,1.2923675831292224e-67
98b47f,149.60964434878224,5.971914536227935e-65
848b40,11.443737882800582,6.036766103101338e-05
ead549,155.58200152308825,1.521779814599514e-67
ee5393,27.153498005095017,9.081178580748443e-12
c9dbfe,143.49198447000734,2.710063777159322e-62
cf71bc,32.00714722546707,7.083194095816348e-14
ddef5f,109.64553306562564,1.3561464404139966e-47
377e4f,54.58172248032661,1.1122839695577284e-23
64b25a,106.65485996148944,2.6986055840040588e-46
fc56f3,10.136884346908491,0.00022303017675006062
d34edf,68.3471034076643,1.1694635766291627e-29
750c18,35.54726895574054,2.054820121845658e-15
3113b6,133.63727732592457,5.1620766017162454e-58
bd348e,16.091119928612255,5.787246373764175e-07
e082f1,138.55446520969406,3.77847784848917e-60
095a21,36.51557349956151,7.802692460233289e-16
a6235a,95.45812619789228,1.9670667777444637e-41
d9b062,8.610042837198002,0.0010267447029364157
357c1e,96.22832735534054,9.105944330594675e-42
56a3af,14.45871468289635,2.9608510623273524e-06
2a8cf4,136.72966860696016,2.343235701631482e-59
00f75a,2.815192251383078,0.3373914741735355
3cdb7e,54.41289443054481,1.3168513962019816e-23
239dd4,110.82448125412229,4.171535037536072e-48
10b62d,70.2361021763291,1.7684995699489544e-30
87ebd7,101.87419691846489,3.216288471911442e-44
64e095,87.24674682927638,7.24395680759418e-38
8f9a53,103.32026224653701,7.574200575155832e-45
2a7849,26.356122044873214,2.0157570883502088e-11
2a73f9,4.948162841381378,0.03997576160612068
cb6968,17.225970451725615,1.860427076204174e-07
13dc88,216.77036341006632,4.06054095291512e-94
c2346d,243.17147523432772,1.3890782574549376e-105
e2577f,14.135282920421318,4.091487150893476e-06
3849ac,44.57821135275392,2.458585752159673e-19
2af4df,176.65017198035667,1.0778582390649554e-76
82f03a,38.2740850303177,1.3444127903013613e-16
0501e4,214.07557170443232,6.010589420376776e-93
d31d05,94.93331484691043,3.3246181946697986e-41
fab9fb,137.58795610685524,9.932680148172872e-60
127d45,19.712182778703824,1.5483329534485187e-08
e19c87,21.44444962283646,2.738737607679284e-09
a59e53,15.72157550675649,8.374580753714505e-07
7d57df,182.3755427824829,3.5161281859295186e-79
b9ec5e,183.15817822524863,1.6075720451825012e-79
e02d9d,32.331449315880015,5.121374494778372e-14
48a8c9,111.23007911635251,2.7806541905478333e-48
794b6a,65.3809209065574,2.270823566393316e-28
6d0a8c,19.354495856075932,2.214143752133143e-08
44e43c,123.41802015848786,1.415765880816051e-53
985dbe,5.456437573871974,0.024046719360214044
96dfe0,221.06550453121847,5.5364044245145716e-96
ae3755,227.41888722816736,9.638040797965327e-99
76ad18,26.44159629653753,1.850619780359484e-11
77778e,152.26801522513455,4.1840588220484664e-66
448a1d,62.424788772273935,4.365311769351038e-27
9bdeb1,162.56488019800716,1.4116471083559418e-70
15c8a6,42.34226803687498,2.3000813917265527e-18
5151f8,9.8803834373363,0.00028824418734664053
7b1b26,59.383733194605426,9.135428500087765e-26
327e47,25.367185831082427,5.4191071252945854e-11
6dd622,74.11638678008543,3.651058292509709e-32
01a5b3,24.479897156667693,1.3160497633330932e-10
480df5,31.917880684925134,7.744566416994078e-14
d1a540,271.9517668194084,4.4015424085180335e-118
1f2557,46.1626193902637,5.041800914761326e-20
8cf8ae,17.735235383474325,1.1179997381078731e-07
b53b19,54.559666583735414,1.1370889320653415e-23
4521aa,28.901327341648912,1.5815013972786324e-12
80685b,12.726287726904173,1.6741718264990383e-05
cb28ee,217.98416729811967,1.206245105828944e-94
0aa443,7.104795272959051,0.004625760912350123
8cfbc2,58.636265777821855,1.9290784850912706e-25
c48533,17.616309679270813,1.259187717829182e-07
666d2e,218.90069663135122,4.8238293137709734e-95
5015ef,177.25683095922966,5.876151696765583e-77
bc5148,119.82132147786321,5.1643757351600965e-52
615263,229.39892762526824,1.330663186125589e-99
706702,212.1054358128866,4.310584956033719e-92
e90720,11.14531173347503,8.135967014666614e-05
7c22ae,15.182330856714035,1.435998712802532e-06
bd733b,52.21718866085854,1.18336758326998e-22
5fc1d2,49.46738764488758,1.8507300465141182e-21
895e39,18.996383056240926,3.167613802389808e-08
059163,16.199811276286557,5.19120188619829e-07
6c6908,12.492312295430263,2.1155060320613247e-05
7a4168,9.598272776097463,0.000382190301056201
84dc98,7.305252922970511,0.0037855198756258364
f15826,17.891121101337305,9.56624269589724e-08
ea5806,58.699841527062496,1.8102531018663547e-25
014fb2,48.71712494293026,3.919024939519698e-21
ebf9a0,50.01975446552822,1.0652540979683628e-21
92a1d0,68.78130381625937,7.575579473037244e-30
290f26,169.2579052090467,1.7497754274283105e-73
284762,154.9733938973256,2.7968344002774123e-67
460dc2,169.87777754505765,9.414021337053824e-74
fca1f5,193.6799822574182,4.331207740736478e-84
286baa,45.50838673138732,9.698740206846324e-20
e80ac0,23.35394322532471,4.057587469312076e-10
8a56bf,76.31790633323308,4.039345236111206e-33
9a024e,29.5280786005658,8.450355245349221e-13
89a428,17.13304340323402,2.0415985842617328e-07
672fc6,11.455611433927992,5.965512108228465e-05
1325eb,193.6787918598668,4.336366669804706e-84
6fa77e,101.55726899591252,4.415654063443802e-44
7bf3eb,15.666145837421709,8.851887264709845e-07
73f073,162.18762384733847,2.0585740517837734e-70
f805eb,105.46479639660289,8.871099573835375e-46
44fbe9,11.680189896734959,4.765566611852777e-05
5e6d53,77.97838047673758,7.676729100435365e-34
07c8d8,104.8109904197454,1.7057751451093505e-45
c06b4f,69.66347868501933,3.1353944194572373e-30
7a736e,240.04046697575288,3.180579995318276e-104
888c54,135.61149508573646,7.16857058287785e-59
56865f,31.98535650259612,7.239235973585759e-14
109b7c,6.753528539862935,0.006572587641556846
3833e2,19.5895102325387,1.7504123424052952e-08
ed1996,236.95925516281883,6.92882529384881e-103
dd3b63,4.835367578839418,0.04474897650850754
ccfa21,138.53076150550666,3.869111705121153e-60
f567a9,70.66076621469038,1.156580085124041e-30
54600a,158.81418706002677,6.006638231466058e-69
6a641c,24.99322938453512,7.876530471353234e-11
2d86a7,92.57535060504213,3.5139261995822275e-40
7ce39f,21.241613741565057,3.3546014428176652e-09
29c501,67.2956966402307,3.3466235083298607e-29
6cab52,264.50061945429945,7.578741167808122e-115
14468e,2.453543503913021,0.48439110474826624
66b4cc,132.26933165536,2.027289173855489e-57
7f607a,121.0804490520721,1.466174542310742e-52
593577,174.7578644036834,7.151224042881677e-76
72d8ab,119.57730238367093,6.5916475510730845e-52
d2336d,154.75912239644805,3.4651631170146105e-67
5cd085,24.51675591812817,1.268424887683624e-10
ecf097,188.1573900660099,1.084027573504409e-81
56cede,145.94980681208756,2.3203891751872431e-63
f61335,66.8829160905638,5.056792956316893e-29
b860ac,38.23711464486456,1.3950464553409002e-16
cc2fd5,30.480138070291225,3.2613754110434824e-13
0a7be2,32.12448808383566,6.298957169714117e-14
e1afd5,193.15386464037496,7.329915912368929e-84
f2b03c,73.10827874446606,1.0005401571800558e-31
b4ed46,96.39921954140019,7.675513811437142e-42
0f204a,173.79551362562663,1.8720783333629996e-75
2bdaa3,185.2325744983757,2.0196289656010464e-80
c3d37c,8.119454818666068,0.0016769578247741077
daca0f,56.78178049892796,1.232374265522459e-24
9149e4,8.602498111088657,0.0010345205067743412
98dc6e,248.5755804367675,6.2481816135702374e-108
c60cc7,8.217998210592292,0.0015195860183110916
2e0fae,143.34286866564997,3.1458621086294114e-62
8c0ca5,32.271960098317265,5.435285649499536e-14
5ecc55,248.7278493638862,5.36567161334717e-108
b8e68c,114.35106688938309,1.2266459077301652e-49
22fde4,32.473823531267485,4.44175089151973e-14
cdf790,124.13179162547124,6.934328831547695e-54
7aaa1d,37.72439651814992,2.3294818077905113e-16
25d34e,55.7284887253339,3.5333074237480294e-24
c49d06,22.08177949188991,1.4479767222713088e-09
8c5f62,220.02371641664826,1.5691723123868273e-95
ef0617,4.901667937061573,0.041878317668816015
c35e24,31.527896031892897,1.1438400308740915e-13
987373,74.69311317685212,2.0509245099562725e-32
669d4a,88.06172166908249,3.2065408449226177e-38
d43144,276.52458212583593,4.546282683694341e-120
9d57af,12.503256517914057,2.092479695886768e-05
4576d8,91.53803725702856,9.914985858838799e-40
bbbcfe,162.4729297308418,1.547603571703203e-70
7b9f93,15.974202312254807,6.505020163822838e-07
4a2031,71.3613987675075,5.739774869990241e-31
e8fe33,240.26437139244317,2.5425287380280432e-104
64618d,21.288862682238165,3.199786304418449e-09
cfde91,8.733444502359255,0.0009075484277284868
ce871c,170.4738563678983,5.186823081139261e-74
bfa7f6,89.43028110700817,8.159789668771257e-39
cc8180,171.06728616556478,2.865353100994555e-74
84054a,76.5785481773689,3.1125451398008744e-33
c924ed,23.886609724936864,2.381956188440816e-10
c149d9,31.636591011475904,1.0260290605240932e-13
ddaa14,72.30473836024929,2.2346405682650144e-31
b4792a,117.73007455395545,4.180563565534377e-51
ce773b,68.0652230415067,1.5502644485075555e-29
5f5587,129.8912575227828,2.1862517720249915e-56
f82130,236.07358685624973,1.6799659110056772e-102
04b78e,144.951614072238,6.296082782052854e-63
525044,78.94709125234306,2.9138720044281047e-34
71679d,8.370337395985278,0.001304863915458685
ac4107,174.9512977049838,5.893501101362699e-76
cffbe8,128.74005531709088,6.912910592059171e-56
ef0f93,240.16400038944136,2.810971505074886e-104
519c16,137.1154371721164,1.5932312512515304e-59
b095b2,8.253222685307872,0.0014669911503664233
31c3ae,6.680044792059685,0.007073754318144993
87ed7c,158.8379312620798,5.865695309996264e-69
cd2934,6.9891319396383516,0.005192961818503634
346eca,209.33601568209139,6.875116943455262e-91
8a6802,6.815481120434147,0.006177755584929364
5fe849,34.41498041266309,6.375591399214025e-15
da6223,179.34913841049115,7.251292407207666e-78
3214a4,31.228744062795975,1.542713716344265e-13
7af089,11.20162466877279,7.690468225119393e-05
25e07f,63.024953806380545,2.395338549018766e-27
3876e4,24.430759373260635,1.3823326934265165e-10
49f597,12.609729499117101,1.8811378607814886e-05
3dd8f6,75.00291456971547,1.504543122603535e-32
2ce611,42.30066187285503,2.3977976591361852e-18
dd1ba6,141.4843193652353,2.017889534612754e-61
050e3b,14.503815549066484,2.8302806656985535e-06
b67671,19.853520587136646,1.3442564431487108e-08
a25c7f,104.63221548522279,2.0396833444676983e-45
62e40c,72.77837366345304,1.3915873755525916e-31
a5807d,57.93566946903704,3.887004186077143e-25
5a1f51,196.090049368718,3.889825930844265e-85
4ea488,8.814791859821947,0.0008366447694479386
81bf9a,29.380715961638128,9.79205282321202e-13
c7b8d7,15.745938383103331,8.173017182273872e-07
cd6716,23.44485074423053,3.704991848861519e-10
7f0eb4,22.712715414404723,7.704591027620324e-10
c6146b,125.57337557793586,1.6403347169964155e-54
c84b19,4.876788273315735,0.042933305583922575
bb1991,65.66644986550281,1.7067886310380868e-28
e27cad,236.93002606415376,7.134337448282072e-103
a6c6f4,37.57183713024625,2.713407515009762e-16
a440ae,26.81963396348282,1.2680533540420141e-11
79920a,54.87927865129557,8.260164095012669e-24
d3ab03,76.84602982405613,2.3820444171217135e-33
10dcda,168.72002939752122,2.9962552652428015e-73
65394f,255.1883612207799,8.391883381075906e-111
a36446,279.6337240900225,2.0294260828129733e-121
e5d481,237.161654446502,5.659247907673341e-103
9a12c8,182.35531212235915,3.587986196890921e-79
176da4,29.703591561902613,7.090072172839914e-13
a1bdaa,17.609859889916898,1.2673354607335977e-07
97bdf0,71.50795066790394,4.957333958744433e-31
6d8bd4,7.9218669641943125,0.002043306211340882
74c592,80.51741493360771,6.060208431836393e-35
4475ac,143.73706532376426,2.1210077189319235e-62
210980,35.21714814101011,2.8585346314432793e-15
8e4426,15.586797933460147,9.582883999779567e-07
9ec84b,30.36691152059488,3.6523674045426763e-13
cf45c5,178.32662020496653,2.0159949163886154e-77
55baf9,18.06306863399162,8.054999728789228e-08
ed418c,55.59842045247257,4.0241055089949106e-24
82889e,99.15669232011787,4.870261109760293e-43
d52344,172.6722488639188,5.756409810750596e-75
daa33e,57.3524395638165,6.964798204593665e-25
10e643,89.44469351091844,8.043030892625005e-39
c31428,90.34217343228174,3.278303514769994e-39
3ad501,92.26291034229178,4.802680744565594e-40
ca3bdc,50.35788990477745,7.596313122231802e-22
2a63ce,85.94039082899104,2.674970854533113e-37
d0d808,25.856388327023236,3.322536738096742e-11
c33c25,18.474036065138698,5.340533486451903e-08
659021,91.82022443161408,7.477213240562962e-40
35b084,24.822449981053314,9.343369196581183e-11
975120,169.4995846165633,1.3741124681518265e-73
249762,130.33131811660968,1.407940451756915e-56
fa2c8c,5.478846748833011,0.02351384515381039
f5b9b5,15.644800078610047,9.042868584355486e-07
8ad241,190.2295608975148,1.364922432473154e-82
dae892,16.699238557995677,3.150426895263093e-07
00acd3,99.96952970903901,2.1604362366211165e-43
f019f0,236.64909078532975,9.448487408061669e-103
1229f0,50.90292211188749,4.404517888526031e-22
e38c16,36.43051169335224,8.495449502958757e-16
45a58c,143.50698413869748,2.66971706846887e-62
a877a4,71.22406650417007,6.584722885643923e-31
616fe3,150.7662388133777,1.8784990949421316e-65
097868,173.31211543225177,3.0357163165618805e-75
41540b,19.877912130043562,1.3118646038442299e-08
a22446,14.614412175935831,2.5339497592039585e-06
ee9f7a,124.48371088081633,4.8771694159379126e-54
9e2a72,35.788620534716216,1.6141955694865773e-15
4460bb,251.40091088154009,3.704488260215994e-109
5c2d68,158.0982428483701,1.2290289035187444e-68
5de4e1,89.20589779575718,1.0212390153131154e-38
77160c,73.46367110185525,7.012769818868076e-32
597e9b,227.8936800908617,5.994995204407642e-99
901f90,26.472262921990545,1.7947288893195404e-11
e611d2,99.83327119319003,2.475812632644979e-43
c0a222,38.75587786394508,8.304101836965004e-17
4b68ed,52.74264179014582,6.997103108214427e-23
15f64e,121.49606287240331,9.675800062345967e-53
68fbd9,248.0527344089394,1.0539567492624178e-107
1b9a1c,29.701518414083928,7.104786187392943e-13
ecff14,46.68568251647275,2.988286709772672e-20
d2a267,196.4924393496293,2.601204034074254e-85
90c98a,55.887386551705504,3.014206324239751e-24
491682,146.56191713274657,1.2581276187455162e-63
05e144,138.32207646954492,4.766965710489073e-60
c8b974,16.52225487339055,3.7603861461246763e-07
0b05be,41.93740491881997,3.448045773433851e-18
cd6099,75.30406258010282,1.1133141289270056e-32
72aad2,120.28033120691795,3.2634160073292767e-52
e05592,51.49941867932069,2.4257341953766204e-22
7b1781,111.86017968799985,1.480804688865143e-48
7329a9,48.109713059881095,7.194053384848816e-21
c492f8,163.1717769381023,7.694036416889605e-71
95e368,235.3068482059269,3.616519692463452e-102
a784e1,32.508613957150544,4.289877671641198e-14
f80be2,7.309680392663018,0.0037687966492132336
ff0218,99.20945372567209,4.619960457480887e-43
c0c021,12.853500824758143,1.4741853221084254e-05
582445,17.391880509857547,1.5760094917461178e-07
5e01a4,136.98634314272996,1.812773906065621e-59
4b5d25,150.75373501857868,1.902134922983026e-65
f88d2a,181.06169295655587,1.3081647097311095e-78
3cf4e2,20341.983314197445,0.0
e87291,118.92029510176759,1.2715358670376591e-51
11f082,44.12462786358773,3.8696721059113787e-19
6b2bba,6.249331362185442,0.010881942779670296
d3a54f,154.82397805943154,3.2475603215907044e-67
db3ad1,62.75393831762091,3.140996374220598e-27
34c280,3.9186888891171936,0.11191585148296439
0e9457,30.068374602726127,4.922972325033187e-13
6e9f9a,69.11640069910788,5.4185755307908924e-30
b15c16,9.763406963711452,0.00032401326854433825
627b68,136.5163972731788,2.900270726115681e-59
4b248d,94.2253811981404,6.748285601175871e-41
e30178,95.96056395373405,1.1901813994516274e-41
f1427f,2.407736590754674,0.5070956077342458
833bf3,232.06005553399177,9.297259984305731e-101
ec0a3d,114.16012627761629,1.484716956033689e-49
348713,140.2750452521405,6.762051318425427e-61
9c5256,171.89378145905542,1.2538217606959794e-74
97e6b4,20516.468146367024,0.0
9e3420,174.2080873560525,1.2392117493802367e-75
439fe8,48.92102841879926,3.1961258583053892e-21
f7edbd,111.54829950158219,2.0227659058044707e-48
79319c,8.557746897314486,0.0010818680843716249
df78cb,87.8231608192373,4.0704501183750453e-38
edcd7e,9.611593602244392,0.00037713296920270027
d84f9b,18.711884214273965,4.2100621189343326e-08
c31b64,31.232294090098563,1.5372467502122225e-13
887f73,4.1708625997954725,0.0869708975857628
8a1f93,199.77443793822323,9.768334935308746e-87
bee45f,79.30430076303483,2.038620333115887e-34
7ce3d0,167.1019134324017,1.5111850376266007e-72
5f0aaa,153.58135388656677,1.1251801138466382e-66
86fc85,43.38426877713179,8.113496119767842e-19
ff020b,112.67871900257141,6.5314660440651266e-49
83a639,75.73103631287928,7.264159719853444e-33
71d3c7,80.16238853911194,8.643180155769904e-35
b08609,147.15054510685127,6.983719941828408e-64
154ffc,197.9782178334553,5.887203146124713e-86
8fc2c8,184.42027515664685,4.550390966047052e-80
54d623,119.29296118379818,8.759549922256427e-52
c845a2,107.84945821979784,8.172068211684766e-47
1078c5,106.73883012013356,2.481256364755601e-46
911daa,22.070674629857844,1.4641459161691516e-09
a22998,57.3271622584053,7.143093454418451e-25
f79df3,179.9102428840572,4.137431739150989e-78
e16ab0,193.6771688518566,4.343410342067034e-84
cae478,103.45264407148555,6.635048558164157e-45
568e27,99.87607478069947,2.3720749798852618e-43
2ef8fa,8.943026029021624,0.0007359523699853521
ca11e8,120.41152758365797,2.8621644091538033e-52
a23e6e,304.22496745705644,4.2416217789892476e-132
f97370,7.107970950858561,0.00461109428621858
98633d,45.64587969902484,8.45284468522391e-20
447aa8,105.20525344039783,1.1499938762173105e-45
541dbf,36.121465083904376,1.1571871434461e-15
61ce83,64.64513707981135,4.739475127687273e-28
fc864c,2.644154678396369,0.4003269041005715
ebf781,144.16555084659555,1.3818259711212401e-62
0d8f33,235.66178857993847,2.5359587697365842e-102
f076f4,50.55265099681004,6.2520031853827e-22
479c71,39.4144419042208,4.298153662504621e-17
a8b93d,223.86818214264548,3.3576883656000023e-97
8ba98e,23.9073976326266,2.332951421083421e-10
878e8c,12.872763771864182,1.4460599269055839e-05
d07a28,187.84537575474596,1.4809705513251909e-81
99b4d7,132.7659033090598,1.2338358137926737e-57
f5f6d3,74.46351236572178,2.580263390557164e-32
a90566,91.39776583640995,1.14080444077601e-39
987dab,24.065802549167966,1.9911836357874283e-10
e03249,95.36609960265353,2.1566801744643306e-41
318620,37.51147673552135,2.88223381981673e-16
502feb,44.14831291858794,3.7790955983072603e-19
de1328,192.94951623054777,8.99179463225033e-84
7afd1a,182.08935335039774,4.681178381386925e-79
202347,15.379712006359648,1.1787793154496401e-06
5de0ea,101.0842091806382,7.0866716262894e-44
add838,82.5990100666747,7.558964078199778e-36
59f5ad,80.40882643431014,6.755335880917043e-35
6b8159,249.8825561020881,1.69099111272041e-108
daa206,21.64692045427142,2.2367552255635186e-09
fcaf6b,225.86907400770883,4.5400861094199194e-98
9bf87e,11.16286140321727,7.99442908516579e-05
07d88b,109.68611287175754,1.3022159261860927e-47
d76704,255.94713913911642,3.9294012328535845e-111
bd9eec,21.263821515538748,3.280924342413384e-09
b4663e,575.596210428229,5.92241137773473e-250
1bb36a,71.3856720870648,5.60212880216623e-31
aa9164,1200674.7067852858,0.0
103b8f,179.6220493871458,5.519397685490053e-78
810c25,14.233251109135086,3.709660347270963e-06
7f3561,26.646985745654774,1.507015417643844e-11
dc1b89,177.55394860087156,4.3657257126601425e-77
e10ac9,30.231944493233854,4.180131012241763e-13
294b89,28.858713238200007,1.6503522512386545e-12
66a256,38.441490596164186,1.1371802856081862e-16
6a38ea,74.41089642242672,2.719661506382873e-32
7fedfa,61.11817859503434,1.6123853974434063e-26
138625,192.30476645707205,1.7133956032229353e-83
cdae38,148.13266222627183,2.6155243622323788e-64
53b11d,15.969445285244111,6.536038439341013e-07
dda3b4,182.79184015748956,2.3188307279091756e-79
1ab143,89.1563226904911,1.073142989601229e-38
7aba8c,86.7717253889993,1.1648635139872841e-37
b21d21,110.75148855943917,4.487414843580043e-48
6df2e4,16.646098191509203,3.322369829798132e-07
915140,139.41289833177512,1.6014158126372332e-60
93f9d8,2.831849208298732,0.3318181054680095
cdb2dc,218.01661910626873,1.1677286160889831e-94
e0cab1,149.8122924185969,4.876459767014543e-65
0ce816,245.05918477890208,2.1033176921215847e-106
a83c46,56.97925860649096,1.0115304675861467e-24
5d48aa,202.8040979904654,4.721238059805808e-88
941274,211.73188704905493,6.262768748332487e-92
ac59b1,156.4900430197912,6.137541021232938e-68
4e9af7,155.24736560973727,2.126583058779221e-67
bd29e4,10.074251125478224,0.00023744601811305835
51026b,83.18434967615819,4.209713295844391e-36
3fbf27,3.816572745597919,0.12394815909604229
228185,9.775889670949068,0.00031999384460952487
5ad94d,157.18170051744886,3.0733454123075128e-68
f4ce9f,34.747089881222536,4.5739052784076325e-15
a5c37b,86.62514075667912,1.3487639185091644e-37
574767,14.38133224100055,3.1990669525545664e-06
09f30b,96.25032990211567,8.907778436186722e-42
cc7d22,125.50465382186943,1.7570250613281602e-54
df92fb,181.4266427830694,9.081691251603225e-79
ebb8be,31.22256396344241,1.552277362086639e-13
b23c13,13.48417523867602,7.846096855538683e-06
bab70a,62.144077184549644,5.779985645986793e-27
ba07f2,7.771005131380608,0.0023760299831694855
1b2771,67.80444830664838,2.0121428790837563e-29
ecd677,20.58460599076952,6.471065118648302e-09
b536d8,56.33357039528062,1.9292912540167677e-24
237dfa,213.47498321127458,1.0958455062903892e-92
ed9ca0,14.093318935612288,4.266835685877154e-06
bc1dda,172.59632605373207,6.210471343686126e-75
0262fd,34.839963230426875,4.168240638219818e-15
5ef454,90.11020315818804,4.134210344587782e-39
d5578b,160.01529492616328,1.8071614659416218e-69
2a4a88,95.03498687268335,3.0032132928555534e-41
2701df,213.23011550041622,1.3998903722707876e-92
81bc66,51.49145420580168,2.4451310314003644e-22
c95416,47.88860631124961,8.974269287485369e-21
9400f9,31.365517944074927,1.3455046374905937e-13
50793a,252.62976400878725,1.084036962368508e-109
e1e0d6,207.00081640841788,7.103039805528725e-90
cdb164,38.70364598336546,8.749368011743e-17
cca5d1,74.46443855522945,2.5778746840460267e-32
511c20,82.64128910395715,7.246040029579182e-36
1c1e83,44.42074453264775,2.8778776840658836e-19
07e899,190.52495584726017,1.0158265857282528e-82
41f046,45.79856047366284,7.255953172855365e-20
45cff4,11.099441534889875,8.517857167776016e-05
f59d85,140.40896204610425,5.9145150023091933e-61
881041,40.92025024137456,9.53493388896538e-18
36592f,114.30524622401624,1.2841592264144215e-49
1a7afc,73.41246924926043,7.381187987307364e-32
036288,63.083123185381815,2.2599782705921623e-27
2511a9,48.02194889426829,7.853968391241425e-21
5103a8,158.27487872022692,1.030030564802203e-68
27d09a,107.110099748473,1.7117143330346316e-46
b1c46c,223.30518686995262,5.895845931167192e-97
8611dc,63.49529452113639,1.4965820319837116e-27
013867,13.696431230622187,6.345590741757778e-06
93505b,106.54402193955035,3.014919744767876e-46
9c0a31,215.69137905771646,1.1944853984548141e-93
9004cc,231.42482119410303,1.7548247217788856e-100
0bdf8d,89.39489986063847,8.453661314039003e-39
8868a4,158.2607792753567,1.0446562889692669e-68
fcfd87,121.1123335705542,1.4201636878939775e-52
e3873a,38.13707782643938,1.5418215382031968e-16
fdf814,98.51124663145784,9.286792600300914e-43
68ab01,32.83300706008134,3.1014356426898507e-14
a45399,169.40589599179972,1.5090746822251354e-73
4f1ae7,63.00048016087891,2.454684458783367e-27
6cb4c8,112.1541863631178,1.103601556335033e-48
bdc70a,44.77265807509263,2.0241291623766056e-19
fb247f,13.644443972918141,6.684206186608933e-06
0eb052,126.6782703401413,5.433538871445708e-55
4b8a49,3.293607139939987,0.20910343044033025
b42c32,60.29103884274517,3.687152382605328e-26
116406,17.02125933778139,2.2830612277478183e-07
081e66,215.1923222018084,1.9675169566309643e-93
166568,71.52125012223955,4.891840600442376e-31
68941d,9.319648562515958,0.0005049921418426368
b5ea71,233.76706123314477,1.6865989274808802e-101
1d43f4,91.73035467190854,8.180308966373109e-40
0f159c,47.0683012984106,2.0382292872207196e-20
b6d879,41.848079460583314,3.770218986236465e-18
538629,2.5629173230767845,0.43420589276769567
a0d7dd,30.752593326096598,2.483561840563278e-13
04e8b9,122.27420798329382,4.443679806277354e-53
332421,247.66398884389844,1.5547223543978982e-107
24e8d2,59.57758100890686,7.525613096519929e-26
f062eb,63.57525360383139,1.3815758666372806e-27
7e2c83,4.598109694288151,0.056731321050234235
bcebca,216.18637873829775,7.281237806646182e-94
328375,15.02444209368019,1.6816060809151464e-06
504d6a,155.70451864427372,1.3463045374729824e-67
3d9221,79.70882221712,1.3603633289056375e-34
ad56f6,22.49800912703869,9.549823531071642e-10
c6f7bd,39.19956034514786,5.3284858052698686e-17
be14c3,45.30592216879001,1.1875299422026018e-19
30b0b6,39.12281136931343,5.753544413177165e-17
f0ff44,139.52194096420695,1.435977049755809e-60
12dd2c,14.650430100407585,2.4443062260994247e-06
34d42b,66.78062709784867,5.601427477626841e-29
cec574,29.641335260303325,7.545503490104869e-13
c7d167,165.68578049923045,6.227824468581921e-72
0cbe26,20.712503902996733,5.6941697867480876e-09
277d63,47.87981835521732,9.053482321948614e-21
414385,34.862955832364676,4.073495334931789e-15
a200a4,11.468943327928628,5.8865083382555905e-05
e18588,12.9241752920912,1.3735945265943283e-05
04efa7,193.67851758300466,4.3375561979705715e-84
3dd1f8,39.9625328975232,2.4845574530215835e-17
703bc9,22.768158266404882,7.28905229244902e-10
3bf9d8,19.12963512465282,2.772436377553843e-08
876438,15.607865315281819,9.383109475542393e-07
fe6dd9,154.846185181689,3.176236234982245e-67
3fc0c3,75.70493365594054,7.456269975299683e-33
a03f06,150.4149477489486,2.6691609408555406e-65
97e377,8.555411946721687,0.0010843971443625857
c6fa3d,213.98952011027856,6.550716357118711e-93
e00614,104.25390250109612,2.977570074461695e-45
0b0299,26.849847370154453,1.2303141284703288e-11
4f9c04,17.619904389691076,1.2546694284552038e-07
e201ad,13.653288221834345,6.6253500560687115e-06
63d1fd,11.498135737761556,5.71715097610163e-05
0f0354,7.928280290605284,0.002030243753325844
152c48,212.3552074473334,3.3578536698149874e-92
6ad8da,181.9538150979601,5.360665466467053e-79
d6c193,214.56996941011366,3.666087845427004e-93
67421c,82.80896533821836,6.127451262950265e-36
303fc5,107.4887559710268,1.1721494260970174e-46
170d0b,42.72713786146817,1.5652955960517615e-18
